JID,VERDICT,own_verdict,JTYPE
"PCDM,111,智簡上,9,20221019,1",Win,Other,CRIMINAL
"PTDM,94,簡,69,20050126,1",Win,Other,CRIMINAL
"TCDM,102,中智簡,58,20130930,1",Win,Other,CRIMINAL
"PCDM,101,智簡,112,20121023,1",Win,Other,CRIMINAL
"PCDM,95,簡,6094,20061017,1",Win,Other,CRIMINAL
"PCDM,92,簡,3012,20031112,1",Win,Other,CRIMINAL
"TPAA,108,判,344,20190712,1",Lose,Remand,ADMINISTRATIVE
"KSDM,91,訴,2049,20021210,1",Win,Other,CRIMINAL
"PCDM,93,簡,333,20040421,1",Win,Other,CRIMINAL
"PCDM,97,簡,7264,20081015,1",Win,Other,CRIMINAL
"IPCV,100,民專訴,80,20120629,2",Win,Mixed,CIVIL
"TPDM,104,智簡,71,20151130,1",Win,Other,CRIMINAL
"KSDM,110,智簡,48,20211007,1",Win,Other,CRIMINAL
"KSDM,93,簡上,725,20050322,2",Win,Other,CRIMINAL
"TPSV,106,台上,133,20170713",Other,Remand,CIVIL
"CHDM,99,智簡,45,20100719,1",Win,Other,CRIMINAL
"SLEM,99,士簡,66,20100115,1",Win,Other,CRIMINAL
"TCHV,92,智上,3,20040512,4",Lose,Mixed,CIVIL
"TYDM,104,桃智簡,3,20150204,1",Win,Other,CRIMINAL
"PCDM,111,智易,1,20230410,2",Win,Other,CRIMINAL
"PCDM,105,智簡,79,20161222,1",Win,Other,CRIMINAL
"PCDM,95,簡,5616,20061212,1",Win,Other,CRIMINAL
"PCDM,99,智簡上,4,20100810,1",Win,Other,CRIMINAL
"PCDM,102,智簡,39,20130529,1",Win,Other,CRIMINAL
"PCDM,94,簡,3768,20051230,1",Win,Other,CRIMINAL
"TCDM,102,智簡,5,20130131,1",Win,Other,CRIMINAL
"IPCM,101,刑智上更(一),10,20130221,1",Lose,Other,CRIMINAL
"TYDM,98,簡,66,20090605,1",Win,Other,CRIMINAL
"KSDM,90,易,43,20010221,1",Win,Other,CRIMINAL
"TNDM,105,智簡,52,20161216,1",Win,Other,CRIMINAL
"TNDM,95,簡,3140,20061025,1",Win,Other,CRIMINAL
"IPCM,103,刑智上易,88,20150206,1",Lose,Other,CRIMINAL
"TCDM,103,智簡,19,20140530,1",Win,Other,CRIMINAL
"PCDM,110,智簡上,3,20211130,1",Win,Other,CRIMINAL
"PTDM,92,簡,451,20031027,1",Win,Other,CRIMINAL
"KSDM,89,易,3945,20001007",Win,Other,CRIMINAL
"PCDM,93,簡,5544,20050103,1",Win,Other,CRIMINAL
"TPDM,89,簡,863,20000930,1",Win,Other,CRIMINAL
"TPDM,93,簡,1739,20040714,1",Win,Other,CRIMINAL
"PCDM,111,智簡上附民,3,20221130,1",Win,Mixed,CWC
"CTDM,112,智簡,57,20240227,1",Win,Other,CRIMINAL
"TCHM,97,上更(一),180,20090324,1",Win,Other,CRIMINAL
"IPCA,101,行著訴,2,20120822,1",Win,Other,ADMINISTRATIVE
"TPHM,92,上更(一),218,20030828,1",Win,Other,CRIMINAL
"FYEM,112,豐智簡,11,20230726,1",Win,Other,CRIMINAL
"TCDM,106,中智簡,11,20170614,1",Win,Other,CRIMINAL
"TYDM,105,智易,8,20170413,1",Win,Other,CRIMINAL
"IPCV,109,民商上,10,20201210,1",Lose,Mixed,CIVIL
"PCDM,111,智簡,60,20220831,1",Win,Other,CRIMINAL
"KSDM,111,智簡附民,13,20221130,1",Win,Mixed,CWC
"PCDM,100,智簡,87,20111124,1",Win,Other,CRIMINAL
"CHDM,104,智簡,48,20151228,1",Win,Other,CRIMINAL
"CYDM,107,智簡,9,20180316,1",Win,Other,CRIMINAL
"CTDM,111,智簡,27,20220926,1",Win,Other,CRIMINAL
"KSDM,101,智簡,37,20120604,1",Win,Other,CRIMINAL
"TPSM,94,台非,66,20050407",Win,Other,CRIMINAL
"SLDM,101,智簡上,1,20120731,1",Win,Other,CRIMINAL
"IPCM,104,刑智上更(一),7,20170719,1",Win,Other,CRIMINAL
"TNDM,104,智簡,57,20151030,1",Win,Other,CRIMINAL
"TPAA,89,判,1469,20000511",Win,Other,ADMINISTRATIVE
"KSDM,100,智簡,281,20120116,1",Win,Other,CRIMINAL
"PCDM,96,簡,3751,20070929,1",Win,Other,CRIMINAL
"CYDM,101,智簡,13,20120425,1",Win,Other,CRIMINAL
"KSDM,109,智易,12,20211221,1",Win,Other,CRIMINAL
"TPHM,92,上易,721,20030418,1",Win,Other,CRIMINAL
"TCDM,95,中簡,3659,20061229,1",Win,Other,CRIMINAL
"TYDM,108,壢智簡,13,20191112,1",Win,Other,CRIMINAL
"PCDM,93,簡,5760,20050322,1",Win,Other,CRIMINAL
"TCDM,92,易,1674,20030923,1",Lose,Other,CRIMINAL
"IPCM,106,附民上,5,20170615,1",Win,Mixed,CWC
"TPDM,91,易,1656,20030122,1",Lose,Other,CRIMINAL
"TPBA,95,訴,3810,20070801,2",Win,Other,ADMINISTRATIVE
"CTDM,106,智訴,1,20170714,1",Win,Other,CRIMINAL
"KSDM,108,智易,14,20210115,1",Lose,Other,CRIMINAL
"CYDM,89,易,889,20001204",Win,Other,CRIMINAL
"TYDM,107,智易,24,20190118,2",Win,Other,CRIMINAL
"KSDM,96,易,2068,20071212,1",Win,Other,CRIMINAL
"KSDM,93,簡,824,20040303,1",Win,Other,CRIMINAL
"KSDM,90,訴,509,20010330,1",Win,Other,CRIMINAL
"CHDM,99,簡,2277,20101217,1",Win,Other,CRIMINAL
"TYDM,110,桃智簡,46,20220422,1",Win,Other,CRIMINAL
"CHDM,105,智簡,38,20160831,1",Win,Other,CRIMINAL
"PCDM,98,簡,4361,20090810,1",Win,Other,CRIMINAL
"PCDM,109,智簡,73,20210128,1",Win,Other,CRIMINAL
"TNDM,104,智簡,29,20150430,1",Win,Other,CRIMINAL
"TCDM,107,智簡,17,20180523,1",Win,Other,CRIMINAL
"TYDM,99,壢智簡,23,20101117,1",Win,Other,CRIMINAL
"TPDM,91,簡,4069,20021210,1",Win,Other,CRIMINAL
"IPCM,104,刑智上訴,16,20150826,1",Win,Other,CRIMINAL
"PCDM,97,簡上,152,20080828,1",Lose,Other,CRIMINAL
"TPDV,105,智,30,20190510,1",Win,Mixed,CIVIL
"PCDM,102,智簡,100,20131204,1",Win,Other,CRIMINAL
"IPCA,103,行專訴,75,20141218,2",Win,Other,ADMINISTRATIVE
"IPCV,104,民專訴,15,20170831,1",Win,Mixed,CIVIL
"TCDM,112,智簡,40,20240329,1",Win,Other,CRIMINAL
"PCDM,112,智簡上,1,20230516,1",Lose,Other,CRIMINAL
"CTDM,106,智簡附民,8,20170609,1",Win,Mixed,CWC
"CYDM,105,智簡,2,20160112,1",Win,Other,CRIMINAL
"CHDM,106,智簡,3,20170331,1",Win,Other,CRIMINAL
"PTDM,109,智簡,20,20200831,1",Win,Other,CRIMINAL
"KSDM,97,審簡,5604,20080930,1",Win,Other,CRIMINAL
"TCDM,105,中智簡,50,20160830,1",Win,Other,CRIMINAL
"TYDM,106,桃智簡,34,20190107,1",Win,Other,CRIMINAL
"TCDM,100,智易,82,20120914,2",Win,Other,CRIMINAL
"TCDM,99,智簡上,18,20100929,1",Win,Other,CRIMINAL
"TYDM,107,智附民,14,20190715,1",Win,Mixed,CWC
"TNDM,101,智簡上,6,20121005,1",Win,Other,CRIMINAL
"KSDM,101,智附民,15,20121130,1",Win,Mixed,CWC
"KSDM,89,易,4549,20001116",Win,Other,CRIMINAL
"PCDM,107,自,37,20181108,1",Lose,Other,CRIMINAL
"IPCV,98,民專訴,136,20101221,2",Win,Mixed,CIVIL
"KSDM,97,審簡,6304,20090331,1",Win,Other,CRIMINAL
"PCDM,101,智簡,16,20120216,1",Win,Other,CRIMINAL
"PCDM,97,簡,589,20080305,1",Win,Other,CRIMINAL
"TPDM,93,簡,993,20040421,1",Win,Other,CRIMINAL
"KSDM,95,簡,4556,20060728,1",Win,Other,CRIMINAL
"IPCV,109,民商上,18,20210429,1",Lose,Mixed,CIVIL
"SLDM,111,智易,24,20230310,1",Lose,Other,CRIMINAL
"TPBA,90,訴,5937,20030109,1",Win,Mixed,ADMINISTRATIVE
"TNEM,92,南簡,1103,20031002,1",Win,Other,CRIMINAL
"PCDM,99,智簡,84,20100921,1",Win,Other,CRIMINAL
"SLDM,90,簡上,150,20011228,1",Win,Other,CRIMINAL
"TYDM,106,桃智簡,16,20170823,1",Win,Other,CRIMINAL
"SLDM,106,智易,2,20170714,1",Win,Other,CRIMINAL
"TCDM,97,中簡,2271,20080730,1",Win,Other,CRIMINAL
"MLDM,112,苗智簡,16,20240223,1",Win,Other,CRIMINAL
"IPCV,101,民專訴,3,20121018,3",Win,Mixed,CIVIL
"CHDM,109,智簡,30,20200824,1",Win,Other,CRIMINAL
"TPDM,101,智簡,106,20130424,1",Win,Other,CRIMINAL
"TPDM,100,智簡,32,20110429,1",Win,Other,CRIMINAL
"TYDM,103,壢智簡,22,20150126,1",Win,Other,CRIMINAL
"IPCV,107,民商訴,49,20190731,1",Win,Mixed,CIVIL
"TCDM,91,易,1176,20020712,1",Win,Other,CRIMINAL
"CYDM,112,智簡,14,20230712,1",Win,Other,CRIMINAL
"IPCV,106,民著訴,2,20180321,1",Win,Mixed,CIVIL
"KSDM,108,智簡,11,20191007,1",Win,Other,CRIMINAL
"SLDM,111,智簡,4,20220620,1",Win,Other,CRIMINAL
"TPBA,96,訴,568,20071220,2",Win,Other,ADMINISTRATIVE
"TCDM,94,中簡上,330,20050719,1",Win,Other,CRIMINAL
"TNDM,109,智簡,13,20200325,1",Win,Other,CRIMINAL
"TPHV,95,智上,18,20070717,1",Lose,Mixed,CIVIL
"CYDM,93,嘉簡,247,20040422,1",Win,Other,CRIMINAL
"TCDM,108,智簡,43,20191230,1",Win,Other,CRIMINAL
"TCDM,110,中智簡,15,20210308,1",Win,Other,CRIMINAL
"TCDM,113,智訴,15,20241209,1",Win,Other,CRIMINAL
"TPDM,111,智簡,58,20221110,1",Win,Other,CRIMINAL
"KSDM,100,智簡,255,20111222,1",Win,Other,CRIMINAL
"TPAA,88,判,3923,19991119",Win,Other,ADMINISTRATIVE
"TCDM,103,中智簡,128,20141229,1",Win,Other,CRIMINAL
"TNDM,104,智訴,7,20160608,1",Lose,Other,CRIMINAL
"TPDM,99,智簡,10,20100326,1",Win,Other,CRIMINAL
"PCDV,96,重智,14,20100831,2",Win,Mixed,CIVIL
"TPHV,96,智上,14,20070926,1",Win,Mixed,CIVIL
"PCDM,102,智簡,77,20140331,1",Win,Other,CRIMINAL
"PCDV,93,重智,7,20060511,2",Win,Other,CIVIL
"TPBA,95,訴,788,20061214,2",Win,Other,ADMINISTRATIVE
"KSDM,90,易,528,20010316,1",Win,Other,CRIMINAL
"KSHM,92,上訴,1701,20031119,1",Win,Other,CRIMINAL
"IPCM,109,刑智上訴,32,20221222,2",Win,Other,CRIMINAL
"TCDM,111,中智簡,32,20221003,1",Win,Other,CRIMINAL
"SLDM,105,智訴,2,20170307,1",Win,Other,CRIMINAL
"SLDM,113,智訴,1,20241113,2",Win,Other,CRIMINAL
"KSDM,102,智簡,200,20140106,1",Win,Other,CRIMINAL
"SLDM,104,智易,13,20151102,1",Win,Other,CRIMINAL
"IPCM,101,刑智上訴,62,20130103,1",Win,Other,CRIMINAL
"TPSM,100,台上,5720,20111020",Lose,Remand,CRIMINAL
"IPCV,111,民著上,21,20241030,1",Lose,Mixed,CIVIL
"KSDM,103,智簡,136,20140703,1",Win,Other,CRIMINAL
"TYDM,110,桃智簡,29,20211029,1",Win,Other,CRIMINAL
"TYDM,97,審簡,313,20080812,1",Win,Other,CRIMINAL
"KSDM,113,智簡,10,20240626,1",Win,Other,CRIMINAL
"IPCV,104,民著訴,21,20160205,1",Win,Mixed,CIVIL
"TYDM,101,壢智簡,7,20120903,1",Win,Other,CRIMINAL
"TPHM,95,上易,510,20070713,1",Win,Other,CRIMINAL
"TCDM,108,智簡,26,20190830,1",Win,Other,CRIMINAL
"TPDM,92,訴,1670,20040825,1",Win,Other,CRIMINAL
"TCDM,104,中智簡,93,20151215,1",Win,Other,CRIMINAL
"TCDM,91,訴,2052,20021204,1",Win,Other,CRIMINAL
"TCHM,96,上易,226,20070321,1",Win,Other,CRIMINAL
"TPSV,108,台上,1640,20200604,1",Other,Remand,CIVIL
"PCDM,106,智簡,63,20171018,1",Win,Other,CRIMINAL
"TPDM,101,智訴,26,20140128,1",Win,Other,CRIMINAL
"PTDM,100,智易,9,20111013,1",Lose,Other,CRIMINAL
"SLDM,111,智易,15,20220802,1",Win,Other,CRIMINAL
"CYDM,107,智簡,6,20180119,1",Win,Other,CRIMINAL
"SDEM,100,沙智簡,5,20110511,1",Win,Other,CRIMINAL
"PTDM,105,智易緝,6,20170531,1",Win,Other,CRIMINAL
"CHDM,101,智易,6,20120827,1",Lose,Other,CRIMINAL
"TPDM,98,簡,3206,20090821,1",Win,Other,CRIMINAL
"MLDM,102,苗智簡,9,20131205,1",Win,Other,CRIMINAL
"CHDM,113,智簡,7,20240322,1",Win,Other,CRIMINAL
"TCDM,99,智易,63,20110128,1",Win,Other,CRIMINAL
"TTDM,98,東簡,382,20091019,1",Win,Other,CRIMINAL
"KSDM,98,易,492,20090630,1",Lose,Other,CRIMINAL
"TCDM,95,自,16,20060608,1",Win,Other,CRIMINAL
"IPCA,100,行著更(一),1,20110818,1",Win,Other,ADMINISTRATIVE
"SLEM,105,原士簡,3,20160429,1",Win,Other,CRIMINAL
"TPDM,89,易,762,20000608",Win,Other,CRIMINAL
"TYDM,105,桃智簡,6,20160905,1",Win,Other,CRIMINAL
"KSDM,95,簡,6076,20060929,1",Win,Other,CRIMINAL
"IPCV,105,民著上易,5,20161229,1",Lose,Mixed,CIVIL
"IPCM,99,刑智上訴,66,20101122,1",Win,Other,CRIMINAL
"TPBA,91,訴,4285,20040219,1",Win,Mixed,ADMINISTRATIVE
"CHDM,95,易,975,20061117,1",Win,Other,CRIMINAL
"KSDM,94,簡,3892,20050711,1",Win,Other,CRIMINAL
"TPDM,105,智簡,53,20161223,1",Win,Other,CRIMINAL
"KSDM,91,訴,793,20020508,1",Win,Other,CRIMINAL
"KSDM,96,簡,6950,20080131,1",Win,Other,CRIMINAL
"TPDM,99,智簡,87,20100813,1",Win,Other,CRIMINAL
"KSDM,89,易,1841,20000615",Win,Other,CRIMINAL
"KSDM,100,智簡,291,20120229,1",Win,Other,CRIMINAL
"KSDM,90,易,677,20010412,1",Win,Other,CRIMINAL
"TPHM,92,上易,1439,20040430,2",Win,Other,CRIMINAL
"CYDM,94,嘉簡,1422,20051209,1",Win,Other,CRIMINAL
"TPDM,89,簡上,318,20010131,1",Win,Other,CRIMINAL
"CYDM,110,智簡上,1,20210420,1",Win,Other,CRIMINAL
"TCDM,93,易,1589,20040930,1",Win,Other,CRIMINAL
"MLDM,95,苗簡,509,20060630,1",Win,Other,CRIMINAL
"PCDM,99,智簡,123,20101126,1",Win,Other,CRIMINAL
"TCHV,93,智上,12,20061004,1",Lose,Mixed,CIVIL
"PCDM,101,智簡上,8,20121127,1",Win,Other,CRIMINAL
"PCDM,106,智簡,23,20170329,1",Win,Other,CRIMINAL
"PCDM,96,簡,3586,20070713,1",Win,Other,CRIMINAL
"ULDM,107,智簡,1,20190820,1",Win,Other,CRIMINAL
"TCDM,109,中智簡,24,20200529,1",Win,Other,CRIMINAL
"HLDM,94,簡上,82,20060125,1",Win,Other,CRIMINAL
"TPDM,88,易,1964,20000810",Win,Other,CRIMINAL
"TPBA,90,訴,5215,20020529,2",Win,Other,ADMINISTRATIVE
"CTDM,105,智簡,82,20160922,1",Win,Other,CRIMINAL
"TPDM,98,簡,1435,20090430,1",Win,Other,CRIMINAL
"PTDM,109,智簡,13,20200515,1",Win,Other,CRIMINAL
"TCHM,94,上易,1157,20051130,1",Win,Other,CRIMINAL
"SCDM,98,審竹簡,566,20090706,1",Win,Other,CRIMINAL
"TNDM,102,智簡上附民,1,20131016,1",Win,Mixed,CWC
"TPBA,89,訴,698,20011115,2",Win,Other,ADMINISTRATIVE
"ULDM,103,智簡,1,20141031,1",Win,Other,CRIMINAL
"TNHM,90,上訴,1520,20011220,1",Win,Other,CRIMINAL
"TPDM,109,智簡,58,20200917,1",Win,Other,CRIMINAL
"PCDM,93,簡,1211,20040331,1",Win,Other,CRIMINAL
"TYDM,99,壢智簡,7,20101210,1",Win,Other,CRIMINAL
"PCDM,99,智簡,120,20101125,1",Win,Other,CRIMINAL
"TYDM,94,桃簡,2070,20051219,1",Win,Other,CRIMINAL
"PCDM,97,簡附民,112,20080930,1",Win,Mixed,CWC
"SCDM,101,智簡,16,20120426,1",Win,Other,CRIMINAL
"KMEM,98,城簡,45,20090831,1",Win,Other,CRIMINAL
"CHDM,111,智簡,23,20220628,1",Win,Other,CRIMINAL
"IPCM,110,刑智上訴,27,20220615,3",Win,Other,CRIMINAL
"SLDM,92,易,20,20030530,1",Win,Other,CRIMINAL
"SCDM,92,竹簡,457,20030828,1",Win,Other,CRIMINAL
"SLDM,102,智訴,5,20131126,1",Win,Other,CRIMINAL
"TCDM,110,中智簡,77,20220118,1",Win,Other,CRIMINAL
"PCDM,95,簡,7747,20070212,1",Win,Other,CRIMINAL
"IPCM,100,刑智上訴,17,20120111,1",Win,Other,CRIMINAL
"KSDM,106,智簡,52,20171019,1",Win,Other,CRIMINAL
"KSDM,95,訴,2796,20061031,1",Win,Other,CRIMINAL
"IPCV,104,民商訴,30,20161230,3",Win,Mixed,CIVIL
"CYDM,90,易,530,20010712,1",Win,Other,CRIMINAL
"TCDM,91,易,2588,20021223,1",Win,Other,CRIMINAL
"SCDM,101,智易,4,20121214,2",Win,Other,CRIMINAL
"KSDM,105,智易,4,20160617,1",Lose,Other,CRIMINAL
"IPCM,105,刑智上易,103,20170309,1",Win,Other,CRIMINAL
"IPCV,103,民專訴,95,20170531,4",Win,Other,CIVIL
"PCDM,100,智簡,92,20120423,1",Win,Other,CRIMINAL
"TPAA,104,判,465,20150813,1",Other,Remand,ADMINISTRATIVE
"KSDM,111,智簡,33,20221208,1",Win,Other,CRIMINAL
"NTDM,94,易,280,20060830,1",Lose,Other,CRIMINAL
"TPHM,94,上易,496,20050527,1",Lose,Other,CRIMINAL
"TPDM,96,簡,1990,20070730,1",Win,Other,CRIMINAL
"TPDM,90,簡,3280,20010928,1",Win,Other,CRIMINAL
"IPCA,101,行專訴,37,20120830,3",Win,Mixed,ADMINISTRATIVE
"FYEM,109,豐智簡,5,20200219,1",Win,Other,CRIMINAL
"PCDM,99,智簡,64,20100618,1",Win,Other,CRIMINAL
"KSHV,94,智上,4,20060428,1",Win,Mixed,CIVIL
"TPDM,94,簡,885,20050610,1",Win,Other,CRIMINAL
"CHDM,104,原智簡,1,20150821,1",Win,Other,CRIMINAL
"TCDM,99,中智簡,43,20100609,1",Win,Other,CRIMINAL
"TCDM,105,中智簡,49,20160906,1",Win,Other,CRIMINAL
"PCDV,94,重智(一),19,20071227,2",Win,Mixed,CIVIL
"SDEM,100,沙智簡,15,20111221,1",Win,Other,CRIMINAL
"KSDM,102,智簡,131,20130830,1",Win,Other,CRIMINAL
"TPDM,90,簡,2983,20010921,1",Win,Other,CRIMINAL
"PCDM,94,簡,2873,20050708,1",Win,Other,CRIMINAL
"KSDM,98,簡上,939,20091019,1",Win,Other,CRIMINAL
"IPCA,105,行商訴,62,20161215,2",Win,Other,ADMINISTRATIVE
"TCDM,112,中智簡,26,20230615,1",Win,Other,CRIMINAL
"CHDM,101,智易,10,20130114,1",Win,Other,CRIMINAL
"KSDM,93,易緝,150,20041103,1",Lose,Other,CRIMINAL
"IPCM,99,刑智上訴,61,20101104,1",Mixed,Other,CRIMINAL
"KSDM,97,審簡,5261,20090825,1",Win,Other,CRIMINAL
"KSDM,101,智訴,26,20121130,1",Win,Other,CRIMINAL
"KSDM,94,易,1249,20051102,1",Win,Other,CRIMINAL
"TPDM,91,易,1619,20030307,1",Lose,Other,CRIMINAL
"TYDM,94,桃簡,805,20050415,1",Win,Other,CRIMINAL
"TPSV,107,台上,783,20190109,1",Other,Remand,CIVIL
"TCDM,101,智簡,36,20120830,1",Win,Other,CRIMINAL
"IPCV,109,民商訴,27,20211228,2",Win,Mixed,CIVIL
"TCDM,108,自,17,20200212,1",Lose,Other,CRIMINAL
"SCDM,97,竹簡,134,20080229,1",Win,Other,CRIMINAL
"TPDM,105,智易,38,20161228,1",Win,Other,CRIMINAL
"KSDM,101,智簡,51,20120625,1",Win,Other,CRIMINAL
"TCHM,97,上易,1093,20080813,1",Win,Other,CRIMINAL
"IPCV,106,民著訴,15,20180511,3",Win,Mixed,CIVIL
"PCDM,104,智易,40,20161028,1",Win,Other,CRIMINAL
"TCDM,102,中智簡,12,20130329,1",Win,Other,CRIMINAL
"TPSV,103,台上,1352,20140703",Other,Remand,CIVIL
"KLDM,102,基智簡,21,20131106,1",Win,Other,CRIMINAL
"TCDM,94,訴,1865,20070629,1",Lose,Other,CRIMINAL
"SCDM,101,智簡,1,20120312,1",Win,Other,CRIMINAL
"TCDM,113,中智簡,20,20240906,1",Win,Other,CRIMINAL
"KSDM,91,訴,2932,20021227,1",Win,Other,CRIMINAL
"IPCM,110,刑智上訴,4,20240710,1",Win,Other,CRIMINAL
"CTDM,106,智簡上,4,20171026,1",Win,Other,CRIMINAL
"KSDM,97,審簡,1256,20081013,1",Win,Other,CRIMINAL
"PCDM,112,智簡,46,20231117,1",Win,Other,CRIMINAL
"SLDV,94,智,25,20071109,1",Win,Mixed,CIVIL
"IPCM,108,刑智上易,14,20190425,1",Win,Other,CRIMINAL
"PCDM,112,智訴,8,20231018,1",Lose,Other,CRIMINAL
"KLDM,106,智易,3,20171031,2",Win,Other,CRIMINAL
"KSDM,89,易,3036,20000914",Win,Other,CRIMINAL
"TPDM,109,智簡,12,20200430,1",Win,Other,CRIMINAL
"TYDM,112,智易,12,20231031,1",Win,Other,CRIMINAL
"TCDM,97,中簡,3540,20081223,1",Win,Other,CRIMINAL
"IPCA,109,行專訴,17,20201130,3",Win,Mixed,ADMINISTRATIVE
"MLDM,95,苗簡,654,20060822,1",Win,Other,CRIMINAL
"SCDM,98,審竹簡,1371,20100302,1",Win,Other,CRIMINAL
"TYDM,104,智易,11,20160624,1",Win,Other,CRIMINAL
"IPCM,100,刑智上易,61,20111116,1",Win,Other,CRIMINAL
"TYDM,99,壢智簡,22,20101125,1",Win,Other,CRIMINAL
"SCDM,97,竹簡,178,20080731,1",Win,Other,CRIMINAL
"IPCV,112,民著上更一,8,20240229,1",Win,Remand,CIVIL
"TCDM,100,中智簡,15,20110531,1",Win,Other,CRIMINAL
"TCDM,101,中智簡,72,20121022,1",Win,Other,CRIMINAL
"IPCA,102,行專訴,23,20131025,4",Win,Other,ADMINISTRATIVE
"KSDM,104,智簡,43,20150804,1",Win,Other,CRIMINAL
"SCDM,112,智簡,34,20240524,1",Win,Other,CRIMINAL
"IPCV,102,民著訴,62,20141212,1",Win,Mixed,CIVIL
"KLDM,96,基簡,11,20070227,1",Win,Other,CRIMINAL
"IPCM,103,附民上,23,20141119,1",Lose,Mixed,CWC
"TPBA,94,訴,159,20060104,1",Win,Other,ADMINISTRATIVE
"TCDM,97,易,2194,20080729,1",Win,Other,CRIMINAL
"TPDM,108,智簡,22,20190606,1",Win,Other,CRIMINAL
"PTDM,106,智附民,2,20180331,1",Win,Mixed,CWC
"PCDM,109,智簡,97,20201211,1",Win,Other,CRIMINAL
"KSDM,101,智簡,244,20130328,1",Win,Other,CRIMINAL
"PTDM,104,智簡,9,20150716,1",Win,Other,CRIMINAL
"SCDM,100,審智簡,15,20110704,1",Win,Other,CRIMINAL
"TPBA,96,訴,1737,20080130,1",Win,Mixed,ADMINISTRATIVE
"IPCM,99,刑智上易,12,20100520,1",Win,Other,CRIMINAL
"IPCA,106,行專訴,73,20180329,3",Mixed,Other,ADMINISTRATIVE
"TPDM,92,簡,4350,20031230,1",Win,Other,CRIMINAL
"TYDM,106,壢智簡,9,20171214,1",Win,Other,CRIMINAL
"IPCV,99,民專上易,10,20110210,2",Lose,Mixed,CIVIL
"TPBA,94,訴,2884,20061030,2",Win,Other,ADMINISTRATIVE
"TPAA,105,判,488,20160922,1",Other,Lose,ADMINISTRATIVE
"IPCM,101,刑智上易,83,20121025,1",Win,Other,CRIMINAL
"TCDM,109,中智簡,85,20210524,1",Win,Other,CRIMINAL
"KSDM,97,簡上,633,20081030,1",Lose,Other,CRIMINAL
"NTDM,107,投智簡,7,20181203,1",Win,Other,CRIMINAL
"CHDM,100,智簡,36,20110623,1",Win,Other,CRIMINAL
"CHDM,101,智簡,26,20120621,1",Win,Other,CRIMINAL
"HLDM,98,花簡,149,20090317,1",Win,Other,CRIMINAL
"TPDM,110,智簡,46,20210913,1",Win,Other,CRIMINAL
"TCDM,107,智易,100,20190122,1",Win,Other,CRIMINAL
"TPDM,90,易,1085,20010911,1",Win,Other,CRIMINAL
"KSDM,102,智簡,27,20130626,1",Win,Other,CRIMINAL
"TCHM,90,上訴,858,20010606,1",Win,Other,CRIMINAL
"IPCM,98,刑智上訴,56,20091012,1",Win,Other,CRIMINAL
"TPDM,108,智訴,2,20200130,1",Win,Other,CRIMINAL
"KSDM,90,易,2566,20011016,1",Win,Other,CRIMINAL
"ILDM,113,智易,1,20240423,1",Win,Other,CRIMINAL
"CTDM,111,智簡,24,20220722,1",Win,Other,CRIMINAL
"ULDM,89,易,731,20001027",Win,Other,CRIMINAL
"KSDM,102,智簡,14,20130225,1",Win,Other,CRIMINAL
"KSDM,100,智簡,270,20111226,1",Win,Other,CRIMINAL
"IPCM,100,附民,14,20120131,1",Win,Mixed,CWC
"TPDM,93,簡,2851,20041217,1",Win,Other,CRIMINAL
"TYDM,94,易,172,20050411,1",Lose,Other,CRIMINAL
"PCDM,110,智附民,15,20210826,1",Win,Mixed,CWC
"TCDM,92,易,1053,20030516,1",Win,Other,CRIMINAL
"MLDM,112,智簡附民,7,20240223,1",Win,Mixed,CWC
"TPDM,92,易,864,20030603,1",Lose,Other,CRIMINAL
"TPDM,98,易,855,20090521,1",Win,Other,CRIMINAL
"KSHM,89,上易,764,20000613",Win,Other,CRIMINAL
"CHDM,99,智簡,63,20100915,1",Win,Other,CRIMINAL
"TNHM,95,上訴,90,20060315,1",Win,Other,CRIMINAL
"PCDM,97,簡,9508,20090106,1",Win,Other,CRIMINAL
"CHDM,107,智簡,9,20180621,1",Win,Other,CRIMINAL
"KSDM,103,智簡,113,20140912,1",Win,Other,CRIMINAL
"CHDM,110,智簡,30,20210830,1",Win,Other,CRIMINAL
"KSDM,103,智簡,116,20140702,1",Win,Other,CRIMINAL
"KSDM,90,易,3775,20011225,1",Win,Other,CRIMINAL
"SLDM,91,易,322,20020617,1",Win,Other,CRIMINAL
"IPCA,106,行專訴,99,20180828,3",Win,Mixed,ADMINISTRATIVE
"TPDM,96,簡,2764,20071030,1",Win,Other,CRIMINAL
"TPDM,110,智簡,50,20220107,1",Win,Other,CRIMINAL
"TNHM,94,上易,68,20050524,1",Win,Other,CRIMINAL
"IPCV,101,民商訴,14,20120824,1",Win,Mixed,CIVIL
"TPDM,89,易,1371,20000814,1",Win,Other,CRIMINAL
"TCDM,102,智易,65,20141230,1",Lose,Other,CRIMINAL
"TCDM,96,易,1952,20070621,1",Win,Other,CRIMINAL
"CHDM,99,智簡,14,20100312,1",Win,Other,CRIMINAL
"SCDM,101,智簡,33,20121115,1",Win,Other,CRIMINAL
"CHDM,92,訴,664,20030827,1",Win,Other,CRIMINAL
"TPDM,106,智簡,12,20170331,1",Win,Other,CRIMINAL
"TPSV,110,台上,1400,20210526,1",Other,Remand,CIVIL
"TCDM,96,中簡,3016,20071127,1",Win,Other,CRIMINAL
