code,name_raw,name,market,industry,isin,listed_date,cfi,yfinance_symbol,security_type_guess,parse_quality,source_section,source_line,source_col_pair
6259,百徽,百徽,上櫃,電子零組件業,TW0006259005,2003/09/17,ESVUFR,6259.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"56,647",17
6261,久元,久元,上櫃,半導體業,TW0006261001,2004/03/29,ESVUFR,6261.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"66,648",14
6263,普萊德,普萊德,上櫃,通信網路業,TW0006263007,2003/09/17,ESVUFR,6263.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"45,649",16
6264,富裔,富裔,上櫃,建材營造業,TW0006264005,2004/02/24,ESVUFR,6264.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"17,650",19
6265,方土昶,方土昶,上櫃,電子通路業,TW0006265002,2003/10/24,ESVUFR,6265.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"8,651",18
6266,泰詠,泰詠,上櫃,電子零組件業,TW0006266000,2004/04/29,ESVUFR,6266.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"57,652",17
6269,台郡#,台郡,上市,電子零組件,,,,6269.TW,股票,wide_inherited_header,wide_table,32,8
6270,倍微,倍微,上櫃,電子通路業,TW0006270002,2003/09/17,ESVUFR,6270.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"9,653",18
6271,同欣電,同欣電,上市,半導體,,,,6271.TW,股票,wide_inherited_header,wide_table,16,5
6274,台燿,台燿,上櫃,電子零組件業,TW0006274004,2003/12/18,ESVUFR,6274.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"58,654",17
6275,元山,元山,上櫃,電子零組件業,TW0006275001,2004/12/23,ESVUFR,6275.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"71,655",18
6276,安鈦克,安鈦克,上櫃,電腦及週邊設備業,TW0006276009,2003/10/30,ESVUFR,6276.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"37,656",15
6277,宏正,宏正,上市,電腦及週邊設備,,,,6277.TW,股票,wide_explicit_header,wide_table,78,5
6278,台表科,台表科,上市,光電,,,,6278.TW,股票,wide_explicit_header,wide_table,65,6
6279,胡連,胡連,上櫃,電子零組件業,TW0006279003,2003/11/26,ESVUFR,6279.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"59,657",17
6281,全國電,全國電,上市,電子通路,,,,6281.TW,股票,wide_explicit_header,wide_table,59,8
6282,康舒,康舒,上市,電子零組件,,,,6282.TW,股票,wide_inherited_header,wide_table,33,8
6283,淳安,淳安,上市,通信網路,,,,6283.TW,股票,wide_inherited_header,wide_table,25,7
6284,佳邦,佳邦,上櫃,電子零組件業,TW0006284003,2004/06/29,ESVUFR,6284.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"60,658",17
6285,啟碁#,啟碁,上市,通信網路,,,,6285.TW,股票,wide_inherited_header,wide_table,26,7
6287,元隆,元隆,上櫃,半導體,,,,6287.TWO,股票,wide_explicit_header,wide_table,67,14
6289,華上,華上,上市,光電,,,,6289.TW,股票,wide_explicit_header,wide_table,66,6
6290,良維,良維,上櫃,電子零組件業,TW0006290000,2005/06/03,ESVUFR,6290.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"61,659",17
6291,沛亨,沛亨,上櫃,半導體業,TW0006291008,2004/01/28,ESVUFR,6291.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"68,660",14
6292,迅德,迅德,上櫃,電子零組件業,TW0006292006,2003/11/26,ESVUFR,6292.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"62,661",17
6294,智基,智基,上櫃,文化創意業,TW0006294002,2004/01/13,ESVUFR,6294.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"27,662",20
6298,崴強,崴強,上櫃,電腦及週邊設備,,,,6298.TWO,股票,wide_inherited_header,wide_table,38,15
6405,悅城,悅城,上市,光電,,,,6405.TW,股票,wide_explicit_header,wide_table,67,6
6409,旭隼#,旭隼,上市,其他電子,,,,6409.TW,股票,wide_inherited_header,wide_table,27,9
6411,晶焱,晶焱,上櫃,半導體業,TW0006411002,2014/03/11,ESVUFR,6411.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"69,663",14
6412,群電,群電,上市,電子零組件,,,,6412.TW,股票,wide_inherited_header,wide_table,34,8
6414,樺漢#,樺漢,上市,電腦及週邊設備,,,,6414.TW,股票,wide_explicit_header,wide_table,79,5
6415,矽力-KY#,矽力-KY,上市,半導體,,,,6415.TW,股票,wide_inherited_header,wide_table,17,5
6417,韋僑,韋僑,上櫃,通信網路業,TW0006417009,2015/10/08,ESVUFR,6417.TWO,股票,structured_isin,structured_isin,664,
6418,詠昇,詠昇,上櫃,電子零組件業,TW0006418007,2019/02/18,ESVUFR,6418.TWO,股票,structured_isin,structured_isin,665,
6419,京晨科,京晨科,上櫃,光電業,TW0006419005,2014/12/29,ESVUFR,6419.TWO,股票,structured_isin,structured_isin,666,
6423,億而得,億而得,上櫃,半導體業,TW0006423007,2026/01/22,ESVUFR,6423.TWO,股票,structured_isin,structured_isin,667,
6425,易發,易發,上櫃,電機機械,TW0006425002,2019/01/18,ESVUFR,6425.TWO,股票,structured_isin,structured_isin,668,
6432,今展科,今展科,上櫃,電子零組件業,TW0006432008,2015/05/20,ESVUFR,6432.TWO,股票,structured_isin,structured_isin,669,
6435,大中,大中,上櫃,半導體業,TW0006435001,2016/01/07,ESVUFR,6435.TWO,股票,structured_isin,structured_isin,670,
6441,廣錠,廣錠,上櫃,電腦及週邊設備業,TW0006441009,2017/09/27,ESVUFR,6441.TWO,股票,structured_isin,structured_isin,671,
6461,益得,益得,上櫃,生技醫療業,TW0006461007,2018/03/28,ESVUFR,6461.TWO,股票,structured_isin,structured_isin,672,
6462,神盾,神盾,上櫃,半導體業,TW0006462005,2015/12/23,ESVUFR,6462.TWO,股票,structured_isin,structured_isin,673,
6465,威潤,威潤,上櫃,通信網路業,TW0006465008,2015/11/20,ESVUFR,6465.TWO,股票,structured_isin,structured_isin,674,
6469,大樹,大樹,上櫃,生技醫療業,TW0006469000,2016/03/30,ESVUFR,6469.TWO,股票,structured_isin,structured_isin,675,
6470,宇智,宇智,上櫃,通信網路業,TW0006470008,2015/11/03,ESVUFR,6470.TWO,股票,structured_isin,structured_isin,676,
6474,華豫寧,華豫寧,上櫃,電子通路業,TW0006474000,2025/11/25,ESVUFR,6474.TWO,股票,structured_isin,structured_isin,677,
6482,弘煜科,弘煜科,上櫃,文化創意業,TW0006482003,2016/06/13,ESVUFR,6482.TWO,股票,structured_isin,structured_isin,678,
6485,點序,點序,上櫃,半導體業,TW0006485006,2015/11/17,ESVUFR,6485.TWO,股票,structured_isin,structured_isin,679,
6486,互動,互動,上櫃,通信網路業,TW0006486004,2016/09/13,ESVUFR,6486.TWO,股票,structured_isin,structured_isin,680,
6488,環球晶,環球晶,上櫃,半導體業,TW0006488000,2015/09/25,ESVUFR,6488.TWO,股票,structured_isin,structured_isin,681,
6492,生華科,生華科,上櫃,生技醫療業,TW0006492002,2017/04/24,ESVUFR,6492.TWO,股票,structured_isin,structured_isin,682,
6494,九齊,九齊,上櫃,半導體業,TW0006494008,2016/05/09,ESVUFR,6494.TWO,股票,structured_isin,structured_isin,683,
6496,科懋,科懋,上櫃,生技醫療業,TW0006496003,2016/01/07,ESVUFR,6496.TWO,股票,structured_isin,structured_isin,684,
6498,久禾光,久禾光,上櫃,光電業,TW0006498009,2025/05/20,ESVUFR,6498.TWO,股票,structured_isin,structured_isin,685,
6499,益安,益安,上櫃,生技醫療業,TW0006499007,2016/07/27,ESVUFR,6499.TWO,股票,structured_isin,structured_isin,686,
6504,南六,南六,上市,其他,,,,6504.TW,股票,wide_explicit_header,wide_table,50,11
6505,台塑化*,台塑化,上市,油電燃氣,,,,6505.TW,股票,wide_explicit_header,wide_table,9,11
6506,雙邦,雙邦,上櫃,紡織纖維,TW0006506009,2011/05/03,ESVUFR,6506.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"16,687",13
6508,惠光,惠光,上櫃,農業科技業,TW0006508005,2004/03/22,ESVUFR,6508.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"3,688",20
6509,聚和,聚和,上櫃,化學工業,TW0006509003,2004/04/12,ESVUFR,6509.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"17,689",13
6510,精測,精測,上櫃,半導體業,TW0006510001,2016/03/24,ESVUFR,6510.TWO,股票,structured_isin,structured_isin,690,
6512,啟發電,啟發電,上櫃,其他電子業,TW0006512007,2016/03/25,ESVUFR,6512.TWO,股票,structured_isin,structured_isin,691,
6516,勤崴國際,勤崴國際,上櫃,資訊服務業,TW0006516008,2019/05/06,ESVUFR,6516.TWO,股票,structured_isin,structured_isin,692,
6517,保勝光學,保勝光學,上櫃,光電業,TW0006517006,2022/12/15,ESVUFR,6517.TWO,股票,structured_isin,structured_isin,693,
6523,達爾膚,達爾膚,上櫃,生技醫療業,TW0006523004,2016/06/16,ESVUFR,6523.TWO,股票,structured_isin,structured_isin,694,
6527,明達醫,明達醫,上櫃,生技醫療業,TW0006527005,2019/12/25,ESVUFR,6527.TWO,股票,structured_isin,structured_isin,695,
6530,創威,創威,上櫃,通信網路業,TW0006530009,2018/01/23,ESVUFR,6530.TWO,股票,structured_isin,structured_isin,696,
6532,瑞耘,瑞耘,上櫃,半導體業,TW0006532005,2016/09/26,ESVUFR,6532.TWO,股票,structured_isin,structured_isin,697,
6535,順藥,順藥,上櫃,生技醫療業,TW0006535008,2016/09/26,ESVUFR,6535.TWO,股票,structured_isin,structured_isin,698,
6538,倉和,倉和,上櫃,電子零組件業,TW0006538002,2016/10/21,ESVUFR,6538.TWO,股票,structured_isin,structured_isin,699,
6542,隆中,隆中,上櫃,文化創意業,TW0006542004,2016/09/08,ESVUFR,6542.TWO,股票,structured_isin,structured_isin,700,
6546,正基,正基,上櫃,通信網路業,TW0006546005,2022/05/24,ESVUFR,6546.TWO,股票,structured_isin,structured_isin,701,
6547,高端疫苗,高端疫苗,上櫃,生技醫療業,TW0006547003,2018/04/17,ESVUFR,6547.TWO,股票,structured_isin,structured_isin,702,
6548,長科*,長科,上櫃,半導體業,TW0006548001,2016/09/13,ESVUFR,6548.TWO,股票,structured_isin,structured_isin,703,
6556,勝品,勝品,上櫃,光電業,TW0006556004,2017/10/31,ESVUFR,6556.TWO,股票,structured_isin,structured_isin,704,
6560,欣普羅,欣普羅,上櫃,光電業,TW0006560006,2017/01/24,ESVUFR,6560.TWO,股票,structured_isin,structured_isin,705,
6561,是方,是方,上櫃,通信網路業,TW0006561004,2018/06/05,ESVUFR,6561.TWO,股票,structured_isin,structured_isin,706,
6568,宏觀,宏觀,上櫃,半導體業,TW0006568009,2016/12/28,ESVUFR,6568.TWO,股票,structured_isin,structured_isin,707,
6569,醫揚,醫揚,上櫃,生技醫療業,TW0006569007,2016/12/21,ESVUFR,6569.TWO,股票,structured_isin,structured_isin,708,
6570,維田,維田,上櫃,電腦及週邊設備業,TW0006570005,2017/12/11,ESVUFR,6570.TWO,股票,structured_isin,structured_isin,709,
6574,霈方,霈方,上櫃,生技醫療業,TW0006574007,2017/09/04,ESVUFR,6574.TWO,股票,structured_isin,structured_isin,710,
6576,逸達,逸達,上櫃,生技醫療業,TW0006576002,2018/06/29,ESVUFR,6576.TWO,股票,structured_isin,structured_isin,711,
6577,勁豐,勁豐,上櫃,電腦及週邊設備業,TW0006577000,2017/03/21,ESVUFR,6577.TWO,股票,structured_isin,structured_isin,712,
6578,達邦蛋白,達邦蛋白,上櫃,農業科技業,TW0006578008,2018/09/18,ESVUFR,6578.TWO,股票,structured_isin,structured_isin,713,
6584,南俊國際,南俊國際,上櫃,電子零組件業,TW0006584006,2023/05/18,ESVUFR,6584.TWO,股票,structured_isin,structured_isin,714,
6588,東典光電,東典光電,上櫃,通信網路業,TW0006588007,2020/07/01,ESVUFR,6588.TWO,股票,structured_isin,structured_isin,715,
6590,普鴻,普鴻,上櫃,資訊服務業,TW0006590003,2018/12/24,ESVUFR,6590.TWO,股票,structured_isin,structured_isin,716,
6593,台灣銘板,台灣銘板,上櫃,資訊服務業,TW0006593007,2017/11/03,ESVUFR,6593.TWO,股票,structured_isin,structured_isin,717,
6596,寬宏藝術,寬宏藝術,上櫃,文化創意業,TW0006596000,2018/01/04,ESVUFR,6596.TWO,股票,structured_isin,structured_isin,718,
6597,立誠,立誠,上櫃,電子零組件業,TW0006597008,2025/05/08,ESVUFR,6597.TWO,股票,structured_isin,structured_isin,719,
6603,富強鑫,富強鑫,上櫃,電機機械,TW0006603004,2004/04/05,ESVUFR,6603.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"77,720",12
6605,帝寶,帝寶,上市,電機機械,,,,6605.TW,股票,wide_explicit_header,wide_table,64,2
6609,瀧澤科,瀧澤科,上櫃,電機機械,TW0006609001,2003/09/23,ESVUFR,6609.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"78,721",12
6612,奈米醫材,奈米醫材,上櫃,生技醫療業,TW0006612005,2018/07/18,ESVUFR,6612.TWO,股票,structured_isin,structured_isin,722,
6613,朋億*,朋億,上櫃,其他電子業,TW0006613003,2017/12/28,ESVUFR,6613.TWO,股票,structured_isin,structured_isin,723,
6615,慧智,慧智,上櫃,生技醫療業,TW0006615008,2018/01/22,ESVUFR,6615.TWO,股票,structured_isin,structured_isin,724,
6616,特昇-KY,特昇-KY,上櫃,居家生活,KYG870931030,2018/01/10,ESVUFR,6616.TWO,股票,structured_isin,structured_isin,725,
6617,共信-KY,共信-KY,上櫃,生技醫療業,KYG409471060,2024/06/18,ESVUFR,6617.TWO,股票,structured_isin,structured_isin,726,
6620,漢達,漢達,上櫃,生技醫療業,TW0006620008,2025/12/23,ESVUFR,6620.TWO,股票,structured_isin,structured_isin,727,
6624,萬年清,萬年清,上櫃,綠能環保,TW0006624000,2019/05/28,ESVUFR,6624.TWO,股票,structured_isin,structured_isin,728,
6629,泰金-KY,泰金-KY,上櫃,居家生活,KYG877791072,2019/06/06,ESVUFR,6629.TWO,股票,structured_isin,structured_isin,729,
6637,醫影,醫影,上櫃,生技醫療業,TW0006637002,2024/06/18,ESVUFR,6637.TWO,股票,structured_isin,structured_isin,730,
6640,均華,均華,上櫃,半導體業,TW0006640006,2018/10/23,ESVUFR,6640.TWO,股票,structured_isin,structured_isin,731,
6642,富致,富致,上櫃,電子零組件業,TW0006642002,2019/09/23,ESVUFR,6642.TWO,股票,structured_isin,structured_isin,732,
6643,M31,M31,上櫃,半導體業,TW0006643000,2019/01/23,ESVUFR,6643.TWO,股票,structured_isin,structured_isin,733,
6649,台生材,台生材,上櫃,生技醫療業,TW0006649007,2019/06/05,ESVUFR,6649.TWO,股票,structured_isin,structured_isin,734,
6651,全宇昕,全宇昕,上櫃,半導體業,TW0006651003,2021/02/01,ESVUFR,6651.TWO,股票,structured_isin,structured_isin,735,
6654,天正國際,天正國際,上櫃,其他電子業,TW0006654007,2018/10/23,ESVUFR,6654.TWO,股票,structured_isin,structured_isin,736,
6661,威健生技,威健生技,上櫃,生技醫療業,TW0006661002,2021/01/27,ESVUFR,6661.TWO,股票,structured_isin,structured_isin,737,
6662,樂斯科,樂斯科,上櫃,生技醫療業,TW0006662000,2019/03/26,ESVUFR,6662.TWO,股票,structured_isin,structured_isin,738,
6664,群翊,群翊,上櫃,電子零組件業,TW0006664006,2018/09/12,ESVUFR,6664.TWO,股票,structured_isin,structured_isin,739,
6667,信紘科,信紘科,上櫃,其他電子業,TW0006667009,2018/11/13,ESVUFR,6667.TWO,股票,structured_isin,structured_isin,740,
6679,鈺太,鈺太,上櫃,半導體業,TW0006679004,2019/05/09,ESVUFR,6679.TWO,股票,structured_isin,structured_isin,741,
6680,鑫創電子,鑫創電子,上櫃,電腦及週邊設備業,TW0006680002,2019/09/16,ESVUFR,6680.TWO,股票,structured_isin,structured_isin,742,
6683,雍智科技,雍智科技,上櫃,半導體業,TW0006683006,2019/04/23,ESVUFR,6683.TWO,股票,structured_isin,structured_isin,743,
6684,安格,安格,上櫃,半導體業,TW0006684004,2021/08/11,ESVUFR,6684.TWO,股票,structured_isin,structured_isin,744,
6690,安碁資訊,安碁資訊,上櫃,數位雲端,TW0006690001,2019/10/30,ESVUFR,6690.TWO,股票,structured_isin,structured_isin,745,
6692,進能服,進能服,上櫃,綠能環保,TW0006692007,2024/02/02,ESVUFR,6692.TWO,股票,structured_isin,structured_isin,746,
6693,廣閎科,廣閎科,上櫃,半導體業,TW0006693005,2022/03/01,ESVUFR,6693.TWO,股票,structured_isin,structured_isin,747,
6697,東捷資訊,東捷資訊,上櫃,資訊服務業,TW0006697006,2019/12/26,ESVUFR,6697.TWO,股票,structured_isin,structured_isin,748,
6702,興航,興航,上市,航運業,,,,6702.TW,股票,wide_inherited_header,wide_table,18,10
6703,軒郁,軒郁,上櫃,生技醫療業,TW0006703002,2020/10/20,ESVUFR,6703.TWO,股票,structured_isin,structured_isin,749,
6708,天擎,天擎,上櫃,半導體業,TW0006708001,2022/12/29,ESVUFR,6708.TWO,股票,structured_isin,structured_isin,750,
6712,長聖,長聖,上櫃,生技醫療業,TW0006712003,2021/01/08,ESVUFR,6712.TWO,股票,structured_isin,structured_isin,751,
6716,應廣,應廣,上櫃,半導體業,TW0006716004,2020/03/27,ESVUFR,6716.TWO,股票,structured_isin,structured_isin,752,
6720,久昌,久昌,上櫃,半導體業,TW0006720006,2024/12/04,ESVUFR,6720.TWO,股票,structured_isin,structured_isin,753,
6721,信實,信實,上櫃,其他業,TW0006721004,2022/04/29,ESVUFR,6721.TWO,股票,structured_isin,structured_isin,754,
6725,矽科宏晟,矽科宏晟,上櫃,其他電子業,TW0006725005,2025/12/30,ESVUFR,6725.TWO,股票,structured_isin,structured_isin,755,
6727,亞泰金屬,亞泰金屬,上櫃,電子零組件業,TW0006727001,2020/12/01,ESVUFR,6727.TWO,股票,structured_isin,structured_isin,756,
6728,上洋,上洋,上櫃,居家生活,TW0006728009,2020/12/25,ESVUFR,6728.TWO,股票,structured_isin,structured_isin,757,
6730,常廣,常廣,上櫃,生技醫療業,TW0006730005,2025/12/10,ESVUFR,6730.TWO,股票,structured_isin,structured_isin,758,
6732,昇佳電子,昇佳電子,上櫃,半導體業,TW0006732001,2020/06/08,ESVUFR,6732.TWO,股票,structured_isin,structured_isin,759,
6733,博晟生醫,博晟生醫,上櫃,生技醫療業,TW0006733009,2021/01/28,ESVUFR,6733.TWO,股票,structured_isin,structured_isin,760,
6735,美達科技,美達科技,上櫃,其他電子業,TW0006735004,2022/04/29,ESVUFR,6735.TWO,股票,structured_isin,structured_isin,761,
6739,竹陞科技,竹陞科技,上櫃,其他電子業,TW0006739006,2024/09/02,ESVUFR,6739.TWO,股票,structured_isin,structured_isin,762,
6741,91APP*-KY,91APP-KY,上櫃,數位雲端,KYG6525T1022,2021/05/25,ESVUFR,6741.TWO,股票,structured_isin,structured_isin,763,
6751,智聯服務,智聯服務,上櫃,資訊服務業,TW0006751001,2020/12/25,ESVUFR,6751.TWO,股票,structured_isin,structured_isin,764,
6752,叡揚,叡揚,上櫃,資訊服務業,TW0006752009,2020/12/10,ESVUFR,6752.TWO,股票,structured_isin,structured_isin,765,
6761,穩得,穩得,上櫃,電子零組件業,TW0006761000,2021/11/08,ESVUFR,6761.TWO,股票,structured_isin,structured_isin,766,
6762,達亞,達亞,上櫃,生技醫療業,TW0006762008,2020/12/18,ESVUFR,6762.TWO,股票,structured_isin,structured_isin,767,
6763,綠界科技*,綠界科技,上櫃,數位雲端,TW0006763006,2022/03/15,ESVUFR,6763.TWO,股票,structured_isin,structured_isin,768,
6767,台微醫,台微醫,上櫃,生技醫療業,TW0006767007,2021/01/25,ESVUFR,6767.TWO,股票,structured_isin,structured_isin,769,
6785,昱展新藥,昱展新藥,上櫃,生技醫療業,TW0006785009,2024/01/24,ESVUFR,6785.TWO,股票,structured_isin,structured_isin,770,
6788,華景電,華景電,上櫃,半導體業,TW0006788003,2021/09/29,ESVUFR,6788.TWO,股票,structured_isin,structured_isin,771,
6791,虎門科技,虎門科技,上櫃,資訊服務業,TW0006791007,2022/11/14,ESVUFR,6791.TWO,股票,structured_isin,structured_isin,772,
6803,崑鼎,崑鼎,上櫃,綠能環保,TW0006803000,2010/05/27,ESVUFR,6803.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"28,773",20
6804,明係,明係,上櫃,運動休閒,TW0006804008,2022/03/31,ESVUFR,6804.TWO,股票,structured_isin,structured_isin,774,
6811,宏碁資訊,宏碁資訊,上櫃,數位雲端,TW0006811003,2022/08/09,ESVUFR,6811.TWO,股票,structured_isin,structured_isin,775,
6821,聯寶,聯寶,上櫃,電子零組件業,TW0006821002,2023/05/22,ESVUFR,6821.TWO,股票,structured_isin,structured_isin,776,
6823,濾能,濾能,上櫃,半導體業,TW0006823008,2022/06/30,ESVUFR,6823.TWO,股票,structured_isin,structured_isin,777,
6829,千附精密,千附精密,上櫃,半導體業,TW0006829005,2022/03/11,ESVUFR,6829.TWO,股票,structured_isin,structured_isin,778,
6840,東研信超,東研信超,上櫃,其他電子業,TW0006840002,2023/03/24,ESVUFR,6840.TWO,股票,structured_isin,structured_isin,779,
6841,長佳智能,長佳智能,上櫃,生技醫療業,TW0006841000,2023/03/01,ESVUFR,6841.TWO,股票,structured_isin,structured_isin,780,
6843,進典,進典,上櫃,電機機械,TW0006843006,2022/11/21,ESVUFR,6843.TWO,股票,structured_isin,structured_isin,781,
6844,諾貝兒,諾貝兒,上櫃,生技醫療業,TW0006844004,2024/03/08,ESVUFR,6844.TWO,股票,structured_isin,structured_isin,782,
6846,綠茵,綠茵,上櫃,食品工業,TW0006846009,2023/05/15,ESVUFR,6846.TWO,股票,structured_isin,structured_isin,783,
6855,數泓科,數泓科,上櫃,其他電子業,TW0006855000,2022/10/06,ESVUFR,6855.TWO,股票,structured_isin,structured_isin,784,
6856,鑫傳,鑫傳,上櫃,文化創意業,TW0006856008,2023/10/27,ESVUFR,6856.TWO,股票,structured_isin,structured_isin,785,
6859,伯特光,伯特光,上櫃,光電業,TW0006859002,2022/11/28,ESVUFR,6859.TWO,股票,structured_isin,structured_isin,786,
6865,偉康科技,偉康科技,上櫃,數位雲端,TW0006865009,2023/01/11,ESVUFR,6865.TWO,股票,structured_isin,structured_isin,787,
6870,騰雲,騰雲,上櫃,數位雲端,TW0006870009,2023/09/14,ESVUFR,6870.TWO,股票,structured_isin,structured_isin,788,
6872,浩宇生醫,浩宇生醫,上櫃,生技醫療業,TW0006872005,2025/03/07,ESVUFR,6872.TWO,股票,structured_isin,structured_isin,789,
6874,倍力,倍力,上櫃,資訊服務業,TW0006874001,2022/12/14,ESVUFR,6874.TWO,股票,structured_isin,structured_isin,790,
6875,國邑*,國邑,上櫃,生技醫療業,TW0006875008,2024/03/26,ESVUFR,6875.TWO,股票,structured_isin,structured_isin,791,
6877,鏵友益,鏵友益,上櫃,其他電子業,TW0006877004,2023/06/16,ESVUFR,6877.TWO,股票,structured_isin,structured_isin,792,
6881,潤德,潤德,上櫃,其他業,TW0006881006,2024/05/21,ESVUFR,6881.TWO,股票,structured_isin,structured_isin,793,
6884,海柏特,海柏特,上櫃,資訊服務業,TW0006884000,2025/12/17,ESVUFR,6884.TWO,股票,structured_isin,structured_isin,794,
6894,衛司特,衛司特,上櫃,綠能環保,TW0006894009,2023/11/29,ESVUFR,6894.TWO,股票,structured_isin,structured_isin,795,
6895,宏碩系統,宏碩系統,上櫃,半導體業,TW0006895006,2023/08/22,ESVUFR,6895.TWO,股票,structured_isin,structured_isin,796,
6899,創為精密,創為精密,上櫃,光電業,TW0006899008,2024/04/08,ESVUFR,6899.TWO,股票,structured_isin,structured_isin,797,
6903,巨漢,巨漢,上櫃,其他電子業,TW0006903008,2024/06/12,ESVUFR,6903.TWO,股票,structured_isin,structured_isin,798,
6904,伯鑫,伯鑫,上櫃,其他業,TW0006904006,2023/12/05,ESVUFR,6904.TWO,股票,structured_isin,structured_isin,799,
6907,雅特力-KY,雅特力-KY,上櫃,半導體業,KYG0511A1022,2026/01/29,ESVUFR,6907.TWO,股票,structured_isin,structured_isin,800,
6910,德鴻,德鴻,上櫃,數位雲端,TW0006910003,2025/12/11,ESVUFR,6910.TWO,股票,structured_isin,structured_isin,801,
6913,鴻呈,鴻呈,上櫃,電子零組件業,TW0006913007,2024/10/01,ESVUFR,6913.TWO,股票,structured_isin,structured_isin,802,
6922,宸曜,宸曜,上櫃,電腦及週邊設備業,TW0006922008,2023/11/09,ESVUFR,6922.TWO,股票,structured_isin,structured_isin,803,
6925,意藍,意藍,上櫃,數位雲端,TW0006925001,2025/05/28,ESVUFR,6925.TWO,股票,structured_isin,structured_isin,804,
6929,佑全,佑全,上櫃,生技醫療業,TW0006929003,2024/03/28,ESVUFR,6929.TWO,股票,structured_isin,structured_isin,805,
6953,家碩,家碩,上櫃,半導體業,TW0006953003,2024/05/13,ESVUFR,6953.TWO,股票,structured_isin,structured_isin,806,
6961,旅天下,旅天下,上櫃,觀光餐旅,TW0006961006,2026/01/22,ESVUFR,6961.TWO,股票,structured_isin,structured_isin,807,
6967,汎瑋材料,汎瑋材料,上櫃,電子零組件業,TW0006967003,2024/09/25,ESVUFR,6967.TWO,股票,structured_isin,structured_isin,808,
6968,萬達寵物,萬達寵物,上櫃,居家生活,TW0006968001,2024/08/14,ESVUFR,6968.TWO,股票,structured_isin,structured_isin,809,
6971,惠民實業,惠民實業,上櫃,綠能環保,TW0006971005,2025/10/02,ESVUFR,6971.TWO,股票,structured_isin,structured_isin,810,
6982,大井泵浦,大井泵浦,上櫃,電機機械,TW0006982002,2024/12/18,ESVUFR,6982.TWO,股票,structured_isin,structured_isin,811,
6996,力領科技,力領科技,上櫃,半導體業,TW0006996002,2024/12/10,ESVUFR,6996.TWO,股票,structured_isin,structured_isin,812,
6997,博弘,博弘,上櫃,數位雲端,TW0006997000,2024/12/16,ESVUFR,6997.TWO,股票,structured_isin,structured_isin,813,
7402,邑錡,邑錡,上櫃,光電業,TW0007402000,2015/12/29,ESVUFR,7402.TWO,股票,structured_isin,structured_isin,814,
7547,碩網,碩網,上櫃,數位雲端,TW0007547B12,2025/07/29,ESVUFR,7547.TWO,股票,structured_isin,structured_isin,815,
7556,意德士,意德士,上櫃,半導體業,TW0007556B10,2020/10/30,ESVUFR,7556.TWO,股票,structured_isin,structured_isin,816,
7584,樂意,樂意,上櫃,文化創意業,TW0007584B16,2024/07/25,ESVUFR,7584.TWO,股票,structured_isin,structured_isin,817,
7642,昶瑞機電,昶瑞機電,上櫃,電機機械,TW0007642B16,2025/05/22,ESVUFR,7642.TWO,股票,structured_isin,structured_isin,818,
7703,銳澤,銳澤,上櫃,其他電子業,TW0007703001,2024/11/13,ESVUFR,7703.TWO,股票,structured_isin,structured_isin,819,
7704,明遠精密,明遠精密,上櫃,半導體業,TW0007704009,2024/12/16,ESVUFR,7704.TWO,股票,structured_isin,structured_isin,820,
7708,全家餐飲,全家餐飲,上櫃,觀光餐旅,TW0007708000,2024/11/15,ESVUFR,7708.TWO,股票,structured_isin,structured_isin,821,
7709,榮田,榮田,上櫃,電機機械,TW0007709008,2025/02/25,ESVUFR,7709.TWO,股票,structured_isin,structured_isin,822,
7712,博盛半導體,博盛半導體,上櫃,半導體業,TW0007712002,2024/12/26,ESVUFR,7712.TWO,股票,structured_isin,structured_isin,823,
7713,威力德生醫,威力德生醫,上櫃,生技醫療業,TW0007713000,2025/02/24,ESVUFR,7713.TWO,股票,structured_isin,structured_isin,824,
