Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR
2021/08/12,OptionsDaily_2021_08_12.csv,17219.94,202108,2021/08/18,6,0.0084,0.1470574895,0.2463839035,0.07344152551,0.06317867936,43047,24552,0.5703533347,,,,,,,
2021/08/13,OptionsDaily_2021_08_13.csv,16982.11,202108,2021/08/18,5,0.0084,0.1654131377,0.2072673524,0.02795682407,0.09280227306,101474,46875,0.4619409898,,,,,,,
2021/08/16,OptionsDaily_2021_08_16.csv,16858.77,202108,2021/08/18,2,0.0084,0.2043335286,0.3107782179,0.04560603674,0.07170992623,137857,66598,0.4830948011,,,,,,,
2021/08/17,OptionsDaily_2021_08_17.csv,16661.36,202108,2021/08/18,1,0.0084,0.2773460587,0.2361404571,0.07961241531,0.1694219575,199077,98802,0.4963004265,,,,,,,
2021/08/18,OptionsDaily_2021_08_18.csv,16826.27,202109,2021/09/15,28,0.0084,0.1771511315,0.3928311809,0.07780654967,0.08448625358,10522,12502,1.188177153,,,,,,,
2021/08/19,OptionsDaily_2021_08_19.csv,16375.4,202109,2021/09/15,27,0.0084,0.2016522978,0.3580160545,0.05278426698,0.08078949965,17286,22179,1.283061437,,,,,,,
2021/08/20,OptionsDaily_2021_08_20.csv,16341.94,202109,2021/09/15,26,0.0084,0.1932098666,0.4025141048,0.05036918333,0.07328749025,5686,7220,1.269785438,,,,,,,
2021/08/23,OptionsDaily_2021_08_23.csv,16741.84,202109,2021/09/15,23,0.0084,0.1627615844,0.3748406122,0.02618516399,0.08638597266,6448,8084,1.253722084,,,,,,,
2021/08/24,OptionsDaily_2021_08_24.csv,16818.73,202109,2021/09/15,22,0.0084,0.1531476378,0.3402158254,0.007691758954,0.1175888401,4478,5469,1.221304154,,,,,,,
2021/08/25,OptionsDaily_2021_08_25.csv,17045.86,202109,2021/09/15,21,0.0084,0.1573135042,0.374825901,0.06228012207,0.1407418181,7334,9361,1.276383965,,,,,,,
2021/08/26,OptionsDaily_2021_08_26.csv,17066.96,202109,2021/09/15,20,0.0084,0.1544682126,0.349475538,0.03445411944,0.1041110977,7978,10022,1.256204563,,,,,,,
2021/08/27,OptionsDaily_2021_08_27.csv,17209.93,202109,2021/09/15,19,0.0084,0.1537470625,0.2986466848,0.0441100031,0.0949916205,7849,5878,0.7488852083,,,,,,,
2021/08/30,OptionsDaily_2021_08_30.csv,17396.52,202109,2021/09/15,16,0.0084,0.1395738757,0.2982006062,0.03161389262,0.06608418992,12918,22421,1.735640192,,,,,,,
2021/08/31,OptionsDaily_2021_08_31.csv,17490.29,202109,2021/09/15,15,0.0084,0.1185498251,0.3258306334,0.03180834534,0.09165574469,10448,14051,1.344850689,,,,,,,
2021/09/01,OptionsDaily_2021_09_01.csv,17473.99,202109,2021/09/15,14,0.0084,0.1610363398,0.2812981717,0.03478494749,0.05948156538,7825,17369,2.219680511,,,,,,,
2021/09/02,OptionsDaily_2021_09_02.csv,17319.76,202109,2021/09/15,13,0.0084,0.1599044844,0.2712063258,0.01331897364,0.08944105001,13852,28620,2.066127635,,,,,,,
2021/09/03,OptionsDaily_2021_09_03.csv,17516.92,202109,2021/09/15,12,0.0084,0.1493774203,0.263749781,0.03041539372,0.05620968125,15342,25813,1.68250554,,,,,,,
2021/09/06,OptionsDaily_2021_09_06.csv,17495.3,202109,2021/09/15,9,0.0084,0.1604664357,0.3475203098,0.01449041611,0.1908512213,12937,18751,1.449408673,,,,,,,
2021/09/07,OptionsDaily_2021_09_07.csv,17428.87,202109,2021/09/15,8,0.0084,0.158943219,0.2978420684,0.01746347381,0.1407487117,11414,36255,3.176362362,,,,,,,
2021/09/08,OptionsDaily_2021_09_08.csv,17270.49,202109,2021/09/15,7,0.0084,0.161324526,0.3008430502,0.01799021771,0.1218913073,58983,41333,0.7007612363,,,,,,,
2021/09/09,OptionsDaily_2021_09_09.csv,17304.33,202109,2021/09/15,6,0.0084,0.1317591934,0.2783061115,0.02041801964,0.05708764057,58728,53795,0.9160025882,,,,,,,
2021/09/10,OptionsDaily_2021_09_10.csv,17474.57,202109,2021/09/15,5,0.0084,0.1058771769,0.2468286429,0.03356970569,0.05074882271,40741,75179,1.845290985,,,,,,,
2021/09/13,OptionsDaily_2021_09_13.csv,17446.31,202109,2021/09/15,2,0.0084,0.1771646214,0.26499035,0.0280037939,0.07261165738,33719,60264,1.787241615,,,,,,,
2021/09/14,OptionsDaily_2021_09_14.csv,17434.9,202109,2021/09/15,1,0.0084,0.2188376915,0.24655614,0.04485829461,0.1991730953,57542,101348,1.761287407,,,,,,,
2021/09/15,OptionsDaily_2021_09_15.csv,17354,202110,2021/10/20,35,0.0084,0.1730023803,0.2826899813,0.035395368,0.05005018588,7645,1605,0.209941138,,,,,,,
2021/09/16,OptionsDaily_2021_09_16.csv,17278.7,202110,2021/10/20,34,0.0084,0.17197331,0.2809626051,0.03440313066,0.0369765627,4317,9943,2.303219829,,,,,,,
2021/09/17,OptionsDaily_2021_09_17.csv,17276.79,202110,2021/10/20,33,0.0084,0.140288837,0.2399247391,0.01489387013,0.04224506365,5749,4076,0.7089928683,,,,,,,
2021/09/22,OptionsDaily_2021_09_22.csv,16925.82,202110,2021/10/20,28,0.0084,0.1819373118,0.2895850675,0.03192671312,0.04142064447,7408,4744,0.6403887689,,,,,,,
2021/09/23,OptionsDaily_2021_09_23.csv,17078.22,202110,2021/10/20,27,0.0084,0.1485692202,0.3209476351,0.01544701786,0.05123618429,10363,13795,1.33117823,,,,,,,
2021/09/24,OptionsDaily_2021_09_24.csv,17260.19,202110,2021/10/20,26,0.0084,0.1349073361,0.2656203734,0.01210382841,0.04769078219,13361,3049,0.2282014819,,,,,,,
2021/09/27,OptionsDaily_2021_09_27.csv,17313.77,202110,2021/10/20,23,0.0084,0.1455459772,0.2578770278,0.02282032058,0.06322767212,9311,4429,0.4756739341,,,,,,,
2021/09/28,OptionsDaily_2021_09_28.csv,17181.44,202110,2021/10/20,22,0.0084,0.1513045208,0.2776935773,0.01646342127,0.02682443925,13911,7110,0.5111063187,,,,,,,
2021/09/29,OptionsDaily_2021_09_29.csv,16855.46,202110,2021/10/20,21,0.0084,0.1782937263,0.2757493363,0.01670196858,0.04412067543,14637,6397,0.4370431099,,,,,,,
2021/09/30,OptionsDaily_2021_09_30.csv,16934.77,202110,2021/10/20,20,0.0084,0.1497782471,0.2850173806,0.01776012144,0.0486550352,27412,9839,0.3589303954,,,,,,,
2021/10/01,OptionsDaily_2021_10_01.csv,16570.89,202110,2021/10/20,19,0.0084,0.1814205682,0.310584834,0.01456664444,0.05744439085,20768,7538,0.3629622496,,,,,,,
2021/10/04,OptionsDaily_2021_10_04.csv,16408.35,202110,2021/10/20,16,0.0084,0.205151288,0.2858010028,0.01190191429,0.1234598607,18602,4764,0.2561014945,,,,,,,
2021/10/05,OptionsDaily_2021_10_05.csv,16460.75,202110,2021/10/20,15,0.0084,0.1888198611,0.3626724754,0.02204060708,0.03809025323,12068,5223,0.4327974809,,,,,,,
2021/10/06,OptionsDaily_2021_10_06.csv,16393.16,202110,2021/10/20,14,0.0084,0.2004977467,0.332545169,0.01485097618,0.03748988861,14816,4899,0.3306560475,,,,,,,
2021/10/07,OptionsDaily_2021_10_07.csv,16713.86,202110,2021/10/20,13,0.0084,0.1694905561,0.3434481711,0.02534796902,0.04585536004,16119,12502,0.7756064272,,,,,,,
2021/10/08,OptionsDaily_2021_10_08.csv,16640.43,202110,2021/10/20,12,0.0084,0.1960164578,0.3006750337,0.02481221444,0.02980528929,9190,10961,1.192709467,,,,,,,
2021/10/12,OptionsDaily_2021_10_12.csv,16462.84,202110,2021/10/20,8,0.0084,0.2169834622,0.3259757756,0.02279305489,0.04220490932,10052,2818,0.2803422205,,,,,,,
2021/10/13,OptionsDaily_2021_10_13.csv,16347.99,202110,2021/10/20,7,0.0084,0.2089449047,0.2929239631,0.02563978915,0.04248246911,33133,20775,0.6270183805,,,,,,,
2021/10/14,OptionsDaily_2021_10_14.csv,16387.28,202110,2021/10/20,6,0.0084,0.1889248304,0.2513746181,0.02393917439,0.05244798216,44574,52049,1.167698658,,,,,,,
2021/10/15,OptionsDaily_2021_10_15.csv,16781.19,202110,2021/10/20,5,0.0084,0.1036783819,0.2629354382,0.04274523744,0.06481256945,70857,115007,1.623085934,,,,,,,
2021/10/18,OptionsDaily_2021_10_18.csv,16705.46,202110,2021/10/20,2,0.0084,0.2199544097,0.2113335726,0.04424056334,0.09052208066,84275,70387,0.8352061703,,,,,,,
2021/10/19,OptionsDaily_2021_10_19.csv,16900.67,202110,2021/10/20,1,0.0084,0.2344802124,0.3096158415,0.257544169,0.1647063372,88169,106290,1.205525752,,,,,,,
2021/10/20,OptionsDaily_2021_10_20.csv,16887.82,202111,2021/11/17,28,0.0084,0.1683805589,0.2779160703,0.02467546258,0.04875119949,2038,5425,2.661923454,,,,,,,
2021/10/21,OptionsDaily_2021_10_21.csv,16889.51,202111,2021/11/17,27,0.0084,0.1569851729,0.2314602511,0.01747069816,0.05076805558,7687,12598,1.638870821,,,,,,,
2021/10/22,OptionsDaily_2021_10_22.csv,16888.74,202111,2021/11/17,26,0.0084,0.1483014844,0.2626456011,0.006335576476,0.04332243236,7052,5057,0.7171015315,,,,,,,
2021/10/25,OptionsDaily_2021_10_25.csv,16894.24,202111,2021/11/17,23,0.0084,0.1446463415,0.2645015227,0.01710517635,0.05141453062,4976,7771,1.561696141,,,,,,,
2021/10/26,OptionsDaily_2021_10_26.csv,17034.34,202111,2021/11/17,22,0.0084,0.1498634546,0.233912382,0.006341372966,0.04099103017,8674,10455,1.205326262,,,,,,,
2021/10/27,OptionsDaily_2021_10_27.csv,17074.55,202111,2021/11/17,21,0.0084,0.1378761902,0.2024193688,0.005500270835,0.04041351703,13071,22574,1.727029302,,,,,,,
2021/10/28,OptionsDaily_2021_10_28.csv,17041.63,202111,2021/11/17,20,0.0084,0.1393789523,0.2193693055,0.004033221883,0.04919017608,7059,12634,1.789771922,,,,,,,
2021/10/29,OptionsDaily_2021_10_29.csv,16987.41,202111,2021/11/17,19,0.0084,0.1434613038,0.2444280761,0.009000222223,0.04335103489,7416,11141,1.502292341,,,,,,,
2021/11/01,OptionsDaily_2021_11_01.csv,17068.24,202111,2021/11/17,16,0.0084,0.1492340463,0.2263145731,0.008892050894,0.04804698547,4968,10105,2.034017713,,,,,,,
2021/11/02,OptionsDaily_2021_11_02.csv,17065.97,202111,2021/11/17,15,0.0084,0.1558653198,0.2111942726,0.01818348673,0.05191137044,9287,11092,1.194357704,,,,,,,
2021/11/03,OptionsDaily_2021_11_03.csv,17122.16,202111,2021/11/17,14,0.0084,0.1375569476,0.2441389031,0.006517015955,0.04813120688,4828,10441,2.162593206,,,,,,,
2021/11/04,OptionsDaily_2021_11_04.csv,17078.86,202111,2021/11/17,13,0.0084,0.1561481069,0.1824770174,0.02121451484,0.04826720153,9658,15543,1.609339408,,,,,,,
2021/11/05,OptionsDaily_2021_11_05.csv,17296.9,202111,2021/11/17,12,0.0084,0.1163830882,0.2338668714,0.01351288605,0.05916879004,14984,17363,1.158769354,,,,,,,
2021/11/08,OptionsDaily_2021_11_08.csv,17415.3,202111,2021/11/17,9,0.0084,0.1280755898,0.2310566694,0.01348614054,0.05896765049,7945,16483,2.074638137,,,,,,,
2021/11/09,OptionsDaily_2021_11_09.csv,17541.36,202111,2021/11/17,8,0.0084,0.1353031696,0.2455552702,0.01145124055,0.1129861165,27811,15025,0.5402538564,,,,,,,
2021/11/10,OptionsDaily_2021_11_10.csv,17559.65,202111,2021/11/17,7,0.0084,0.1294568795,0.1965380454,0.01418644425,0.05243233033,20160,35009,1.73655754,,,,,,,
2021/11/11,OptionsDaily_2021_11_11.csv,17452.52,202111,2021/11/17,6,0.0084,0.1425731267,0.1622355598,0.02497504667,0.0670104148,50026,40504,0.8096589773,,,,,,,
2021/11/12,OptionsDaily_2021_11_12.csv,17518.13,202111,2021/11/17,5,0.0084,0.1348636457,0.1491535712,0.0253356055,0.08764134297,60789,68167,1.121370643,,,,,,,
2021/11/15,OptionsDaily_2021_11_15.csv,17634.47,202111,2021/11/17,2,0.0084,0.16047608,0.1786961814,0.05713764555,0.0882516107,85994,100931,1.173698165,,,,,,,
2021/11/16,OptionsDaily_2021_11_16.csv,17693.13,202111,2021/11/17,1,0.0084,0.1403254141,0.1860262651,0.03198107845,0.1012715134,74508,127019,1.704769958,,,,,,,
2021/11/17,OptionsDaily_2021_11_17.csv,17764.04,202112,2021/12/15,28,0.0084,0.1190647754,0.2481162383,0.03158779549,0.07097520772,5770,8070,1.398613518,,,,,,,
2021/11/18,OptionsDaily_2021_11_18.csv,17841.37,202112,2021/12/15,27,0.0084,0.1149876273,0.2196700592,0.0132775973,0.054871488,7849,11439,1.457383106,,,,,,,
2021/11/19,OptionsDaily_2021_11_19.csv,17818.31,202112,2021/12/15,26,0.0084,0.1301756268,0.201560357,0.009519940325,0.03930852554,10256,6337,0.6178822153,,,,,,,
2021/11/22,OptionsDaily_2021_11_22.csv,17803.54,202112,2021/12/15,23,0.0084,0.1308482075,0.2156197741,0.005398363696,0.04571803993,4194,7303,1.741297091,,,,,,,
2021/11/23,OptionsDaily_2021_11_23.csv,17666.12,202112,2021/12/15,22,0.0084,0.1354549711,0.2026566991,0.007134025342,0.06910813958,8273,7019,0.8484225795,,,,,,,
2021/11/24,OptionsDaily_2021_11_24.csv,17642.52,202112,2021/12/15,21,0.0084,0.1300360635,0.1965212825,0.004847249531,0.05303386381,6821,5260,0.7711479255,,,,,,,
