bootstrap_id,delta_svm_minus_mnir
436,0.07169236938028278
437,0.0671789016325397
438,0.08074057520837336
439,0.08425790768720681
440,0.09573975893936121
441,0.07471968318782818
442,0.09129197679063639
443,0.07544890932739073
444,0.055193938744275084
445,0.05927871866002654
446,0.09545111828214048
447,0.06519624470571139
448,0.061513621218493464
449,0.07800461452679064
450,0.04510170754613646
451,0.06376370327822739
452,0.06887881694422393
453,0.09498723246830498
454,0.0865102447485257
455,0.07720251760448643
456,0.0895212261585655
457,0.05349686201351245
458,0.05792261720514247
459,0.08847419865415107
460,0.08437551493327716
461,0.0911444827078916
462,0.06004215452668782
463,0.08537523964791532
464,0.06397158019507404
465,0.0672170174853291
466,0.07239627775487939
467,0.07185546624795192
468,0.07354365312824673
469,0.10378070980872228
470,0.09329077809998387
471,0.04875201995649919
472,0.06620934314687799
473,0.11800198854443911
474,0.0610580438601373
475,0.06082547129349836
476,0.051828778013351895
477,0.05955612883412853
478,0.06281682015634177
479,0.07109714043076726
480,0.07574674587470354
481,0.09462041429465057
482,0.05875741239469823
483,0.0580890170634904
484,0.09053924135942709
485,0.06336627218420432
486,0.0866298204369052
487,0.09591006191549123
488,0.0730591779854276
489,0.06364954484942953
490,0.07321446270631471
491,0.041504503013914174
492,0.08384633294627808
493,0.11687101582724674
494,0.06604095910114821
495,0.09779882970351639
496,0.053532257386984805
497,0.08612312595802474
498,0.09882521088518498
499,0.07023307490241654
500,0.07512158459637236
501,0.07630555828522007
502,0.0823914590343039
503,0.08382733573460138
504,0.02930237958234083
505,0.07241523949698803
506,0.0633514120226108
507,0.03325957168858734
508,0.09979074014637207
509,0.08787780759980335
510,0.05603687250724354
511,0.09700682731042892
512,0.08266390041585625
513,0.07923101049848785
514,0.07102935680359734
515,0.07141649648383969
516,0.050895827940379834
517,0.09458170717642933
518,0.08593809819400094
519,0.030681804206717345
520,0.07332252947303391
521,0.09961532204689727
522,0.06180773601442335
523,0.0840563333045164
524,0.07278247831405171
525,0.04765833123540625
526,0.059513897645623426
527,0.074162957788178
528,0.06097044122330636
529,0.07172062096769921
530,0.08014858825362087
531,0.06661259966866556
532,0.0967886068241367
533,0.06230253152387377
534,0.10880237515081792
535,0.08469576778216148
536,0.0645704180036123
537,0.07142874184450781
538,0.07657222410158832
539,0.06573940072489609
540,0.07500062739338542
541,0.08766102128771791
542,0.08101430572041085
543,0.07825638799809681
544,0.05153538927374052
545,0.05117945010175745
546,0.08758648112349865
547,0.1082076387599401
548,0.09434189157912881
549,0.0765183372743789
550,0.07055522606849263
551,0.07823746285827526
552,0.07982763720689834
553,0.0989772211207669
554,0.1160142632197323
555,0.07575583731244107
556,0.0655129298238859
557,0.05583212512018665
558,0.06401632516550959
559,0.0793741261458007
560,0.06726467326401364
561,0.06557112114740965
562,0.09140189640623314
563,0.0718430682865675
564,0.08259276040032154
565,0.0824639038222661
566,0.07153878833114236
567,0.09882451131462766
568,0.07718648997940836
569,0.08247723709679167
570,0.06523598192332802
571,0.0638970474643133
572,0.09977850409334199
573,0.07883646900495156
574,0.09643891179348607
575,0.0771964370362031
576,0.08188037758048955
577,0.05904779752326217
578,0.0717344705348637
579,0.08296323180580278
580,0.07936617832788967
581,0.06282055172833984
582,0.05965133293035613
583,0.07941241280904882
584,0.05340350959374779
585,0.0916570017677617
586,0.09128392057307205
587,0.0708735364907851
588,0.05857605304676422
589,0.09471299440118935
590,0.05132573883730335
591,0.08294056266151872
592,0.09040206033763859
593,0.04051295909493613
594,0.051936278667430225
595,0.10319439659889557
596,0.061282505489335226
597,0.07306818584282804
598,0.05998165580462084
599,0.07710920123134551
600,0.09006288948299512
601,0.09084288002813717
602,0.10727683792165887
603,0.0856071055130106
604,0.07209027608726115
605,0.04436958158961607
606,0.058553124456495964
607,0.05704374828675446
608,0.06907212830785814
609,0.058551604657073764
610,0.08233710214356005
611,0.07988101333803127
612,0.07424056778104765
613,0.09639461262414828
614,0.07443220514449606
615,0.08588388762420296
616,0.06783979471424328
617,0.08359838741540221
618,0.08476610943422763
619,0.06559422333637155
620,0.0817366607231903
621,0.07349278008119431
622,0.05267903946816477
623,0.05651209076784264
624,0.0838128664112005
625,0.07037710318674001
626,0.09445515012861166
627,0.06742615272079444
628,0.05699130961040505
